Job_ID,Job_Title,Company,Company_Type,Industry,City,Location_Tier,Experience_Level,Job_Type,Work_Mode,Salary_LPA,Skills_Required,Education_Required,Openings,Applicants,Company_Rating,Date_Posted
IND2025033,Java Developer,Accenture,MNC,Logistics,Kochi,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,22.7,Microservices,B.Tech/B.E.,1,83,4.1,2024-08-28
IND2025033,Java Developer,Accenture,MNC,Logistics,Kochi,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,22.7,Spring Boot,B.Tech/B.E.,1,83,4.1,2024-08-28
IND2025033,Java Developer,Accenture,MNC,Logistics,Kochi,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,22.7,Java,B.Tech/B.E.,1,83,4.1,2024-08-28
IND2025034,Data Engineer,Urban Company,Startup,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,7.4,Python,MBA,2,210,4.0,2025-07-22
IND2025034,Data Engineer,Urban Company,Startup,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,7.4,SQL,MBA,2,210,4.0,2025-07-22
IND2025034,Data Engineer,Urban Company,Startup,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,7.4,Spark,MBA,2,210,4.0,2025-07-22
IND2025034,Data Engineer,Urban Company,Startup,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,7.4,ETL,MBA,2,210,4.0,2025-07-22
IND2025034,Data Engineer,Urban Company,Startup,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,7.4,AWS,MBA,2,210,4.0,2025-07-22
IND2025035,Android Developer,Zoho,Indian Unicorn,EdTech,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,14.6,Jetpack Compose,M.Tech/M.E.,2,125,4.0,2025-03-05
IND2025035,Android Developer,Zoho,Indian Unicorn,EdTech,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,14.6,REST APIs,M.Tech/M.E.,2,125,4.0,2025-03-05
IND2025035,Android Developer,Zoho,Indian Unicorn,EdTech,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,14.6,Android SDK,M.Tech/M.E.,2,125,4.0,2025-03-05
IND2025035,Android Developer,Zoho,Indian Unicorn,EdTech,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,14.6,Java,M.Tech/M.E.,2,125,4.0,2025-03-05
IND2025035,Android Developer,Zoho,Indian Unicorn,EdTech,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,14.6,Firebase,M.Tech/M.E.,2,125,4.0,2025-03-05
IND2025036,Frontend Developer,Leadsquared,Startup,Automobile,Jaipur,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,10.1,React,M.Tech/M.E.,2,204,3.1,2024-12-01
IND2025036,Frontend Developer,Leadsquared,Startup,Automobile,Jaipur,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,10.1,JavaScript,M.Tech/M.E.,2,204,3.1,2024-12-01
IND2025036,Frontend Developer,Leadsquared,Startup,Automobile,Jaipur,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,10.1,TypeScript,M.Tech/M.E.,2,204,3.1,2024-12-01
IND2025036,Frontend Developer,Leadsquared,Startup,Automobile,Jaipur,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,10.1,Tailwind CSS,M.Tech/M.E.,2,204,3.1,2024-12-01
IND2025036,Frontend Developer,Leadsquared,Startup,Automobile,Jaipur,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,10.1,HTML/CSS,M.Tech/M.E.,2,204,3.1,2024-12-01
IND2025037,Data Analyst,Tech Mahindra,MNC,Information Technology,Kolkata,Tier 2,Mid (3-6 yrs),Internship,On-Site,1.1,Tableau,B.Tech/B.E.,2,79,3.9,2024-08-06
IND2025037,Data Analyst,Tech Mahindra,MNC,Information Technology,Kolkata,Tier 2,Mid (3-6 yrs),Internship,On-Site,1.1,Power BI,B.Tech/B.E.,2,79,3.9,2024-08-06
IND2025037,Data Analyst,Tech Mahindra,MNC,Information Technology,Kolkata,Tier 2,Mid (3-6 yrs),Internship,On-Site,1.1,Excel,B.Tech/B.E.,2,79,3.9,2024-08-06
IND2025037,Data Analyst,Tech Mahindra,MNC,Information Technology,Kolkata,Tier 2,Mid (3-6 yrs),Internship,On-Site,1.1,SQL,B.Tech/B.E.,2,79,3.9,2024-08-06
IND2025037,Data Analyst,Tech Mahindra,MNC,Information Technology,Kolkata,Tier 2,Mid (3-6 yrs),Internship,On-Site,1.1,Python,B.Tech/B.E.,2,79,3.9,2024-08-06
IND2025037,Data Analyst,Tech Mahindra,MNC,Information Technology,Kolkata,Tier 2,Mid (3-6 yrs),Internship,On-Site,1.1,Statistics,B.Tech/B.E.,2,79,3.9,2024-08-06
IND2025038,Data Analyst,Deloitte,MNC,HealthTech,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,58.9,Data Visualization,MCA,1,94,3.7,2025-08-28
IND2025038,Data Analyst,Deloitte,MNC,HealthTech,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,58.9,Python,MCA,1,94,3.7,2025-08-28
IND2025038,Data Analyst,Deloitte,MNC,HealthTech,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,58.9,Tableau,MCA,1,94,3.7,2025-08-28
IND2025038,Data Analyst,Deloitte,MNC,HealthTech,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,58.9,Statistics,MCA,1,94,3.7,2025-08-28
IND2025039,Data Engineer,Google,MNC,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,17.5,Python,M.Tech/M.E.,1,62,4.0,2025-09-25
IND2025039,Data Engineer,Google,MNC,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,17.5,Airflow,M.Tech/M.E.,1,62,4.0,2025-09-25
IND2025039,Data Engineer,Google,MNC,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,17.5,dbt,M.Tech/M.E.,1,62,4.0,2025-09-25
IND2025039,Data Engineer,Google,MNC,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,17.5,SQL,M.Tech/M.E.,1,62,4.0,2025-09-25
IND2025040,QA Engineer,Byju's,Indian Unicorn,Government/PSU,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,36.2,Manual Testing,M.Tech/M.E.,1,107,3.9,2024-08-13
IND2025040,QA Engineer,Byju's,Indian Unicorn,Government/PSU,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,36.2,Python,M.Tech/M.E.,1,107,3.9,2024-08-13
IND2025040,QA Engineer,Byju's,Indian Unicorn,Government/PSU,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,36.2,JIRA,M.Tech/M.E.,1,107,3.9,2024-08-13
IND2025040,QA Engineer,Byju's,Indian Unicorn,Government/PSU,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,36.2,Selenium,M.Tech/M.E.,1,107,3.9,2024-08-13
IND2025041,Java Developer,BEL,PSU/Govt,EdTech,Pune,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,6.8,Hibernate,M.Tech/M.E.,1,43,4.3,2026-02-09
IND2025041,Java Developer,BEL,PSU/Govt,EdTech,Pune,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,6.8,REST APIs,M.Tech/M.E.,1,43,4.3,2026-02-09
IND2025041,Java Developer,BEL,PSU/Govt,EdTech,Pune,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,6.8,Microservices,M.Tech/M.E.,1,43,4.3,2026-02-09
IND2025042,Java Developer,Flipkart,Indian Unicorn,E-Commerce,Remote,Remote,Mid (3-6 yrs),Internship,On-Site,2.1,Spring Boot,M.Tech/M.E.,2,199,4.2,2025-07-24
IND2025042,Java Developer,Flipkart,Indian Unicorn,E-Commerce,Remote,Remote,Mid (3-6 yrs),Internship,On-Site,2.1,Maven,M.Tech/M.E.,2,199,4.2,2025-07-24
IND2025042,Java Developer,Flipkart,Indian Unicorn,E-Commerce,Remote,Remote,Mid (3-6 yrs),Internship,On-Site,2.1,Hibernate,M.Tech/M.E.,2,199,4.2,2025-07-24
IND2025042,Java Developer,Flipkart,Indian Unicorn,E-Commerce,Remote,Remote,Mid (3-6 yrs),Internship,On-Site,2.1,REST APIs,M.Tech/M.E.,2,199,4.2,2025-07-24
IND2025042,Java Developer,Flipkart,Indian Unicorn,E-Commerce,Remote,Remote,Mid (3-6 yrs),Internship,On-Site,2.1,Java,M.Tech/M.E.,2,199,4.2,2025-07-24
IND2025043,Full Stack Developer,Lenskart,Startup,FinTech,Coimbatore,Tier 2,Senior (6-10 yrs),Full-Time,Hybrid,48.0,React,B.Tech/B.E.,2,192,3.8,2024-12-10
IND2025043,Full Stack Developer,Lenskart,Startup,FinTech,Coimbatore,Tier 2,Senior (6-10 yrs),Full-Time,Hybrid,48.0,Docker,B.Tech/B.E.,2,192,3.8,2024-12-10
IND2025043,Full Stack Developer,Lenskart,Startup,FinTech,Coimbatore,Tier 2,Senior (6-10 yrs),Full-Time,Hybrid,48.0,PostgreSQL,B.Tech/B.E.,2,192,3.8,2024-12-10
IND2025043,Full Stack Developer,Lenskart,Startup,FinTech,Coimbatore,Tier 2,Senior (6-10 yrs),Full-Time,Hybrid,48.0,MongoDB,B.Tech/B.E.,2,192,3.8,2024-12-10
IND2025043,Full Stack Developer,Lenskart,Startup,FinTech,Coimbatore,Tier 2,Senior (6-10 yrs),Full-Time,Hybrid,48.0,AWS,B.Tech/B.E.,2,192,3.8,2024-12-10
IND2025043,Full Stack Developer,Lenskart,Startup,FinTech,Coimbatore,Tier 2,Senior (6-10 yrs),Full-Time,Hybrid,48.0,REST APIs,B.Tech/B.E.,2,192,3.8,2024-12-10
IND2025044,Cloud Engineer,Tech Mahindra,MNC,Automobile,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,8.6,Kubernetes,BCA,2,123,4.2,2025-12-18
IND2025044,Cloud Engineer,Tech Mahindra,MNC,Automobile,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,8.6,Azure,BCA,2,123,4.2,2025-12-18
IND2025044,Cloud Engineer,Tech Mahindra,MNC,Automobile,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,8.6,GCP,BCA,2,123,4.2,2025-12-18
IND2025044,Cloud Engineer,Tech Mahindra,MNC,Automobile,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,8.6,AWS,BCA,2,123,4.2,2025-12-18
IND2025045,Machine Learning Engineer,BSNL,PSU/Govt,E-Commerce,Pune,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,8.5,PyTorch,M.Tech/M.E.,5,556,3.6,2025-03-10
IND2025045,Machine Learning Engineer,BSNL,PSU/Govt,E-Commerce,Pune,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,8.5,Scikit-learn,M.Tech/M.E.,5,556,3.6,2025-03-10
IND2025045,Machine Learning Engineer,BSNL,PSU/Govt,E-Commerce,Pune,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,8.5,TensorFlow,M.Tech/M.E.,5,556,3.6,2025-03-10
IND2025045,Machine Learning Engineer,BSNL,PSU/Govt,E-Commerce,Pune,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,8.5,MLOps,M.Tech/M.E.,5,556,3.6,2025-03-10
IND2025045,Machine Learning Engineer,BSNL,PSU/Govt,E-Commerce,Pune,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,8.5,Docker,M.Tech/M.E.,5,556,3.6,2025-03-10
IND2025045,Machine Learning Engineer,BSNL,PSU/Govt,E-Commerce,Pune,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,8.5,Python,M.Tech/M.E.,5,556,3.6,2025-03-10
IND2025046,Python Developer,TCS,MNC,Gaming,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,30.1,FastAPI,M.Tech/M.E.,20,1270,3.6,2024-12-11
IND2025046,Python Developer,TCS,MNC,Gaming,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,30.1,AWS,M.Tech/M.E.,20,1270,3.6,2024-12-11
IND2025046,Python Developer,TCS,MNC,Gaming,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,30.1,PostgreSQL,M.Tech/M.E.,20,1270,3.6,2024-12-11
IND2025046,Python Developer,TCS,MNC,Gaming,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,30.1,REST APIs,M.Tech/M.E.,20,1270,3.6,2024-12-11
IND2025046,Python Developer,TCS,MNC,Gaming,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,30.1,Django,M.Tech/M.E.,20,1270,3.6,2024-12-11
IND2025046,Python Developer,TCS,MNC,Gaming,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,30.1,Docker,M.Tech/M.E.,20,1270,3.6,2024-12-11
IND2025047,React Developer,Razorpay,Indian Unicorn,Telecom,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,12.6,JavaScript,M.Tech/M.E.,10,826,3.8,2024-09-11
IND2025047,React Developer,Razorpay,Indian Unicorn,Telecom,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,12.6,Next.js,M.Tech/M.E.,10,826,3.8,2024-09-11
IND2025047,React Developer,Razorpay,Indian Unicorn,Telecom,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,12.6,TypeScript,M.Tech/M.E.,10,826,3.8,2024-09-11
IND2025048,Cybersecurity Analyst,InMobi,Startup,HealthTech,Remote,Remote,Fresher (0-1 yr),Internship,On-Site,2.5,SIEM,B.Tech/B.E.,10,307,3.0,2025-10-13
IND2025048,Cybersecurity Analyst,InMobi,Startup,HealthTech,Remote,Remote,Fresher (0-1 yr),Internship,On-Site,2.5,Ethical Hacking,B.Tech/B.E.,10,307,3.0,2025-10-13
IND2025048,Cybersecurity Analyst,InMobi,Startup,HealthTech,Remote,Remote,Fresher (0-1 yr),Internship,On-Site,2.5,Penetration Testing,B.Tech/B.E.,10,307,3.0,2025-10-13
IND2025049,Android Developer,BHEL,PSU/Govt,Information Technology,Coimbatore,Tier 2,Lead (10+ yrs),Internship,Hybrid,1.8,Kotlin,B.Tech/B.E.,1,89,3.9,2025-08-16
IND2025049,Android Developer,BHEL,PSU/Govt,Information Technology,Coimbatore,Tier 2,Lead (10+ yrs),Internship,Hybrid,1.8,Firebase,B.Tech/B.E.,1,89,3.9,2025-08-16
IND2025049,Android Developer,BHEL,PSU/Govt,Information Technology,Coimbatore,Tier 2,Lead (10+ yrs),Internship,Hybrid,1.8,Android SDK,B.Tech/B.E.,1,89,3.9,2025-08-16
IND2025049,Android Developer,BHEL,PSU/Govt,Information Technology,Coimbatore,Tier 2,Lead (10+ yrs),Internship,Hybrid,1.8,REST APIs,B.Tech/B.E.,1,89,3.9,2025-08-16
IND2025049,Android Developer,BHEL,PSU/Govt,Information Technology,Coimbatore,Tier 2,Lead (10+ yrs),Internship,Hybrid,1.8,Java,B.Tech/B.E.,1,89,3.9,2025-08-16
IND2025050,Python Developer,Infosys,MNC,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,23.2,REST APIs,M.Tech/M.E.,2,79,4.3,2026-04-25
IND2025050,Python Developer,Infosys,MNC,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,23.2,FastAPI,M.Tech/M.E.,2,79,4.3,2026-04-25
IND2025050,Python Developer,Infosys,MNC,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,23.2,Python,M.Tech/M.E.,2,79,4.3,2026-04-25
IND2025050,Python Developer,Infosys,MNC,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,23.2,AWS,M.Tech/M.E.,2,79,4.3,2026-04-25
IND2025050,Python Developer,Infosys,MNC,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,23.2,Django,M.Tech/M.E.,2,79,4.3,2026-04-25
IND2025051,Power BI Developer,IBM,MNC,E-Commerce,Kochi,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,36.6,Data Modeling,B.Tech/B.E.,1,92,4.0,2025-07-11
IND2025051,Power BI Developer,IBM,MNC,E-Commerce,Kochi,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,36.6,SQL,B.Tech/B.E.,1,92,4.0,2025-07-11
IND2025051,Power BI Developer,IBM,MNC,E-Commerce,Kochi,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,36.6,ETL,B.Tech/B.E.,1,92,4.0,2025-07-11
IND2025051,Power BI Developer,IBM,MNC,E-Commerce,Kochi,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,36.6,Power BI,B.Tech/B.E.,1,92,4.0,2025-07-11
IND2025051,Power BI Developer,IBM,MNC,E-Commerce,Kochi,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,36.6,Azure,B.Tech/B.E.,1,92,4.0,2025-07-11
IND2025052,Blockchain Developer,Deloitte,MNC,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,40.6,Ethereum,B.Tech/B.E.,5,150,3.6,2025-04-13
IND2025052,Blockchain Developer,Deloitte,MNC,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,40.6,Solidity,B.Tech/B.E.,5,150,3.6,2025-04-13
IND2025052,Blockchain Developer,Deloitte,MNC,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,40.6,Web3.js,B.Tech/B.E.,5,150,3.6,2025-04-13
IND2025052,Blockchain Developer,Deloitte,MNC,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,40.6,Smart Contracts,B.Tech/B.E.,5,150,3.6,2025-04-13
IND2025053,AI Engineer,ONGC,PSU/Govt,FinTech,Remote,Remote,Junior (1-3 yrs),Internship,Remote,3.0,LangChain,M.Tech/M.E.,15,766,4.3,2025-09-23
IND2025053,AI Engineer,ONGC,PSU/Govt,FinTech,Remote,Remote,Junior (1-3 yrs),Internship,Remote,3.0,NLP,M.Tech/M.E.,15,766,4.3,2025-09-23
IND2025053,AI Engineer,ONGC,PSU/Govt,FinTech,Remote,Remote,Junior (1-3 yrs),Internship,Remote,3.0,RAG,M.Tech/M.E.,15,766,4.3,2025-09-23
IND2025053,AI Engineer,ONGC,PSU/Govt,FinTech,Remote,Remote,Junior (1-3 yrs),Internship,Remote,3.0,Prompt Engineering,M.Tech/M.E.,15,766,4.3,2025-09-23
IND2025053,AI Engineer,ONGC,PSU/Govt,FinTech,Remote,Remote,Junior (1-3 yrs),Internship,Remote,3.0,OpenAI API,M.Tech/M.E.,15,766,4.3,2025-09-23
IND2025054,React Developer,InMobi,Startup,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,6.0,Next.js,B.Tech/B.E.,1,113,3.9,2025-09-26
IND2025054,React Developer,InMobi,Startup,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,6.0,Redux,B.Tech/B.E.,1,113,3.9,2025-09-26
IND2025054,React Developer,InMobi,Startup,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,6.0,TypeScript,B.Tech/B.E.,1,113,3.9,2025-09-26
IND2025054,React Developer,InMobi,Startup,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,6.0,React,B.Tech/B.E.,1,113,3.9,2025-09-26
IND2025054,React Developer,InMobi,Startup,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,6.0,HTML/CSS,B.Tech/B.E.,1,113,3.9,2025-09-26
IND2025055,Node.js Developer,Infosys,MNC,Information Technology,Kochi,Tier 2,Lead (10+ yrs),Full-Time,Hybrid,67.0,REST APIs,B.Com + Certification,2,199,4.1,2025-07-03
IND2025055,Node.js Developer,Infosys,MNC,Information Technology,Kochi,Tier 2,Lead (10+ yrs),Full-Time,Hybrid,67.0,Node.js,B.Com + Certification,2,199,4.1,2025-07-03
IND2025055,Node.js Developer,Infosys,MNC,Information Technology,Kochi,Tier 2,Lead (10+ yrs),Full-Time,Hybrid,67.0,JavaScript,B.Com + Certification,2,199,4.1,2025-07-03
IND2025055,Node.js Developer,Infosys,MNC,Information Technology,Kochi,Tier 2,Lead (10+ yrs),Full-Time,Hybrid,67.0,TypeScript,B.Com + Certification,2,199,4.1,2025-07-03
IND2025055,Node.js Developer,Infosys,MNC,Information Technology,Kochi,Tier 2,Lead (10+ yrs),Full-Time,Hybrid,67.0,MongoDB,B.Com + Certification,2,199,4.1,2025-07-03
IND2025056,Technical Lead,Freshworks,Indian Unicorn,Government/PSU,Coimbatore,Tier 2,Mid (3-6 yrs),Contract,Hybrid,18.8,Microservices,B.Tech/B.E.,20,1527,4.2,2024-09-10
IND2025056,Technical Lead,Freshworks,Indian Unicorn,Government/PSU,Coimbatore,Tier 2,Mid (3-6 yrs),Contract,Hybrid,18.8,Agile,B.Tech/B.E.,20,1527,4.2,2024-09-10
IND2025056,Technical Lead,Freshworks,Indian Unicorn,Government/PSU,Coimbatore,Tier 2,Mid (3-6 yrs),Contract,Hybrid,18.8,Code Review,B.Tech/B.E.,20,1527,4.2,2024-09-10
IND2025056,Technical Lead,Freshworks,Indian Unicorn,Government/PSU,Coimbatore,Tier 2,Mid (3-6 yrs),Contract,Hybrid,18.8,System Design,B.Tech/B.E.,20,1527,4.2,2024-09-10
IND2025056,Technical Lead,Freshworks,Indian Unicorn,Government/PSU,Coimbatore,Tier 2,Mid (3-6 yrs),Contract,Hybrid,18.8,AWS,B.Tech/B.E.,20,1527,4.2,2024-09-10
IND2025057,Android Developer,Tech Mahindra,MNC,Information Technology,Bangalore,Tier 1,Lead (10+ yrs),Contract,On-Site,48.4,Kotlin,BCA,5,298,4.1,2024-10-07
IND2025057,Android Developer,Tech Mahindra,MNC,Information Technology,Bangalore,Tier 1,Lead (10+ yrs),Contract,On-Site,48.4,Android SDK,BCA,5,298,4.1,2024-10-07
IND2025057,Android Developer,Tech Mahindra,MNC,Information Technology,Bangalore,Tier 1,Lead (10+ yrs),Contract,On-Site,48.4,Java,BCA,5,298,4.1,2024-10-07
IND2025058,Data Engineer,MakeMyTrip,Indian Unicorn,Information Technology,Remote,Remote,Senior (6-10 yrs),Internship,Hybrid,2.6,SQL,PhD,1,75,4.1,2024-06-27
IND2025058,Data Engineer,MakeMyTrip,Indian Unicorn,Information Technology,Remote,Remote,Senior (6-10 yrs),Internship,Hybrid,2.6,dbt,PhD,1,75,4.1,2024-06-27
IND2025058,Data Engineer,MakeMyTrip,Indian Unicorn,Information Technology,Remote,Remote,Senior (6-10 yrs),Internship,Hybrid,2.6,Spark,PhD,1,75,4.1,2024-06-27
IND2025058,Data Engineer,MakeMyTrip,Indian Unicorn,Information Technology,Remote,Remote,Senior (6-10 yrs),Internship,Hybrid,2.6,Python,PhD,1,75,4.1,2024-06-27
IND2025059,MLOps Engineer,Tech Mahindra,MNC,E-Commerce,Pune,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,10.5,Airflow,B.Tech/B.E.,1,106,4.2,2026-02-20
IND2025059,MLOps Engineer,Tech Mahindra,MNC,E-Commerce,Pune,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,10.5,AWS,B.Tech/B.E.,1,106,4.2,2026-02-20
IND2025059,MLOps Engineer,Tech Mahindra,MNC,E-Commerce,Pune,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,10.5,Kubernetes,B.Tech/B.E.,1,106,4.2,2026-02-20
IND2025060,Business Analyst,Flipkart,Indian Unicorn,Manufacturing,Hyderabad,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,42.6,Power BI,M.Tech/M.E.,1,96,3.9,2024-08-07
IND2025060,Business Analyst,Flipkart,Indian Unicorn,Manufacturing,Hyderabad,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,42.6,Agile,M.Tech/M.E.,1,96,3.9,2024-08-07
IND2025060,Business Analyst,Flipkart,Indian Unicorn,Manufacturing,Hyderabad,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,42.6,Excel,M.Tech/M.E.,1,96,3.9,2024-08-07
IND2025061,UI/UX Designer,Ola,Indian Unicorn,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,21.6,Wireframing,BCA,5,395,4.0,2025-05-14
IND2025061,UI/UX Designer,Ola,Indian Unicorn,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,21.6,CSS,BCA,5,395,4.0,2025-05-14
IND2025061,UI/UX Designer,Ola,Indian Unicorn,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,21.6,Adobe XD,BCA,5,395,4.0,2025-05-14
IND2025061,UI/UX Designer,Ola,Indian Unicorn,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,21.6,Prototyping,BCA,5,395,4.0,2025-05-14
IND2025062,Frontend Developer,Tech Mahindra,MNC,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,20.8,Figma,M.Tech/M.E.,3,299,3.7,2025-12-28
IND2025062,Frontend Developer,Tech Mahindra,MNC,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,20.8,JavaScript,M.Tech/M.E.,3,299,3.7,2025-12-28
IND2025062,Frontend Developer,Tech Mahindra,MNC,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,20.8,Next.js,M.Tech/M.E.,3,299,3.7,2025-12-28
IND2025062,Frontend Developer,Tech Mahindra,MNC,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,20.8,React,M.Tech/M.E.,3,299,3.7,2025-12-28
IND2025062,Frontend Developer,Tech Mahindra,MNC,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,20.8,TypeScript,M.Tech/M.E.,3,299,3.7,2025-12-28
IND2025063,React Developer,HAL,PSU/Govt,EdTech,Remote,Remote,Lead (10+ yrs),Full-Time,On-Site,23.3,JavaScript,B.Tech/B.E.,3,325,4.2,2025-03-13
IND2025063,React Developer,HAL,PSU/Govt,EdTech,Remote,Remote,Lead (10+ yrs),Full-Time,On-Site,23.3,React,B.Tech/B.E.,3,325,4.2,2025-03-13
IND2025063,React Developer,HAL,PSU/Govt,EdTech,Remote,Remote,Lead (10+ yrs),Full-Time,On-Site,23.3,TypeScript,B.Tech/B.E.,3,325,4.2,2025-03-13
IND2025063,React Developer,HAL,PSU/Govt,EdTech,Remote,Remote,Lead (10+ yrs),Full-Time,On-Site,23.3,Redux,B.Tech/B.E.,3,325,4.2,2025-03-13
IND2025063,React Developer,HAL,PSU/Govt,EdTech,Remote,Remote,Lead (10+ yrs),Full-Time,On-Site,23.3,HTML/CSS,B.Tech/B.E.,3,325,4.2,2025-03-13
IND2025063,React Developer,HAL,PSU/Govt,EdTech,Remote,Remote,Lead (10+ yrs),Full-Time,On-Site,23.3,Next.js,B.Tech/B.E.,3,325,4.2,2025-03-13
IND2025064,Research Scientist,Setu,Startup,Information Technology,Remote,Remote,Fresher (0-1 yr),Contract,Remote,6.3,Deep Learning,B.Tech/B.E.,3,116,4.1,2026-01-01
IND2025064,Research Scientist,Setu,Startup,Information Technology,Remote,Remote,Fresher (0-1 yr),Contract,Remote,6.3,PyTorch,B.Tech/B.E.,3,116,4.1,2026-01-01
IND2025064,Research Scientist,Setu,Startup,Information Technology,Remote,Remote,Fresher (0-1 yr),Contract,Remote,6.3,Python,B.Tech/B.E.,3,116,4.1,2026-01-01
IND2025064,Research Scientist,Setu,Startup,Information Technology,Remote,Remote,Fresher (0-1 yr),Contract,Remote,6.3,R,B.Tech/B.E.,3,116,4.1,2026-01-01
